item_id,supplier_id,supplier_name,season,supplier_reference,supplier_reference_description,purchase_price,length,width,height,weight,hscode6,hscode10,main,sub,detail,level4,item_type,materials,dataset
64829,814,Eastown International Ind,2026_AW,68AT005A15M,"PEWTER HOOK,6.00X4.00X12.50",1.8,6.0,4.0,12.5,130.0,830250.0,,Decoration,Decoration Storage,Coat Racks,Unspecified,Coat rack,PEWTER (100.00%),train
69441,691,Wadou Creative Art Co,2026_AW,F1A251070-SO-A-0598-F1901(WXP014)-4050,Framed art 40*50cm,5.2,40.0,50.0,3.1,,,,Decoration,Wall Decoration,Prints & Posters,Unspecified,,"MDF (30.00%), POLYSTYRENE (30.00%), GLASS (20.00%), PAPER (20.00%)",train
73193,1312,Umiss ,2026_AW,WHS-14_orange,"180gsm paper with velcro， no metallic gold paint Size：Dia36*H42cm TOP 36CM PU leather top - 16,1$  transparent acrylic top - 15,4$ felt top with filling - 14,5$",14.5,36.0,36.0,42.0,1590.0,482390.0,4823908580.0,Furniture,Sofas & Armchairs,Pouffes & Beanbags,Unspecified,Pouffe,"PAPER (95.00%), ACRYLIC (PLASTIC) (5.00%)",train
82684,469,M&sense,2026_AW,M1,mixed wax in transparent glass jar(8*9.3cmH)with decal into folded box,3.5,8.6,8.6,10.7,,340600.0,,Decoration,Home Fragrances,Scented Candles,Unspecified,Scented candle,"WAX (95.00%), FRAGRANCE (5.00%)",train
67797,536,Topchoice,2026_AW,27030-2,"PORCELAIN ELEPHANT POT,MIDDLE SIZE: 13.7X8.7X17.5CM",3.0,13.7,8.7,17.5,750.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
68485,814,Eastown International Ind,2026_AW,23AT263R5F OWL,PEWTER CANDLE SNUFFER 20.50X3.30X4.50CM,1.75,20.5,3.3,4.5,70.0,821599.0,,Decoration,Candles & Candle Holders,Candle Snuffers,Unspecified,Candle snuffer,PEWTER (100.00%),train
68364,554,Just For Best,2026_AW,STA25148-dark,Metal cabel car ornament,1.89,,,,,,,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,METAL (100.00%),train
73852,933,Rirong,2026_AW,R87T345_1_B,S/2 BOX 22*16.5*14.5CM B,6.6,22.0,16.0,14.5,,442019.0,4420190000.0,Decoration,Decoration Storage,Storage Boxes,Unspecified,Storage Box,"MDF (60.00%), FAUX LEATHER (20.00%), FABRIC (18.00%), METAL (2.00%)",train
71433,536,Topchoice,2026_AW,33024S_A,PORCELAIN BIRD IN SILVER SHINNING COLOR 2 ASST. BIG SIZE: 16X12X14CM A,0.0,16.0,12.0,14.0,410.0,691310.0,,Decoration,Home Accessories,Figurines,Animals,,"GLAZE (5.00%), PORCELAIN (90.00%), WATER (5.00%)",train
62518,791,Weidagao,2026_AW,18665L,16X11X36.5CM CANDLEHOLDER,4.4,16.0,11.0,36.5,1300.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,"POLYRESIN (60.00%), SAND (30.00%), PAINTING (10.00%)",train
73759,784,Layn Sino Furniture,2026_AW,Armchair 2,Seat burgundy color,88.0,87.0,84.0,70.0,,940161.0,,Furniture,Sofas & Armchairs,Armchairs,Unspecified,Armchair,"PLYWOOD (40.00%), FOAM (30.00%), FABRIC (30.00%)",train
73294,177,Sturdy Exports,2026_AW,ST24-1131D TEAL,DECO ANGEL WITH STRA & TIE,5.49,39.5,31.0,5.0,865.0,442019.0,4420190000.0,Decoration,Home Accessories,Figurines,Fantasy,Angel,"MANGO WOOD (90.00%), ALUMINIUM (10.00%)",train
72084,790,Shenyang James Arts & Crafts,2026_AW,D012522222-1BN-1C,"Bear,Brown,22*28*53CM",16.64,22.0,28.0,53.0,300.0,630790.0,6307909899.0,Decoration,Home Accessories,Figurines,Animals,Bear,"POLYFOAM (50.00%), FABRIC (40.00%), PLASTIC (10.00%)",train
43409,276,China Neeo,2026_AW,N37044-1008-C n38585-1008,Candle gingerbread 5.5L CM set of 2,0.7,7.0,2.0,5.5,67.0,340600.0,3406000000.0,Decoration,Candles & Candle Holders,Candles,Unspecified,Candle,PARAFFIN (100.00%),train
84761,469,M&sense,2026_AW,red D,"240ml diffuser in sprayed glass bottle with alumite lid, scent label and fiber sticks into folded box",5.84,9.8,7.3,27.8,,330749.0,,Decoration,Home Fragrances,Reed Diffusers,Unspecified,Reed diffuser,"FRAGRANCE (15.00%), SOLVENT (85.00%)",train
64313,602,Huixiang,2026_AW,P25AP1921CBB,Handblown glass vase beige with coffee line and black dots L: 19.0cm W:13.5cm H:21.0cm,8.36,19.0,13.5,21.0,2500.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
56050,1234,"Hangzhou Hisazumi Holdings Co., Ltd.",2026_SS,DY2407439-a,rabbit,3.6,61.0,40.0,,430.0,950300.0,9503004100.0,Home Textiles,Soft Toys,Unspecified,Unspecified,Rabbit,"POLYESTER (96.00%), SPANDEX (4.00%)",train
51849,1660,Wildfire,2026_SS,23649JD1-E,Print+50% hand painted  with LED light       83x3x123cm,28.9,83.0,3.0,123.0,,491199.0,4911990000.0,Decoration,Wall Decoration,Paintings,Unspecified,Painting,"CANVAS (30.00%), ACRYLIC (PLASTIC) (30.00%), MDF (20.00%), PLASTIC (0.00%)",train
65402,214,Decorative Crafts,2026_SS,SB-4529O,"SEAGRASS BASKET TOP DIA-13, MED DIA-23 & H-29 CMS",6.1,23.0,23.0,29.0,460.0,460219.0,4602199090.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,SEAGRASS (100.00%),train
59778,647,Daikai,2026_SS,20S03-1132LM-D white S,S)29D*16H,6.75,29.0,29.0,16.0,700.0,460290.0,4602900000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"PAPER (55.00%), SEAGRASS (45.00%)",train
35260,333,Like Ceramics,2026_SS,NX35A-LEMON,SET OF 4 TEA CUP+SAU BOX MIX L CRAFT BOX+PET COVER+CRAFT SLEEVE,5.68,13.8,13.8,7.5,1500.0,691110.0,6911100090.0,Tableware,Dinnerware,Mugs,Unspecified,Coffee cup + saucer,"CERAMIC (90.00%), BAMBOO (10.00%)",train
55760,280,Jinming,2026_SS,JM8505 BIG1 XL BROWN,Lamp (Mail box packing),23.75,1.0,1.0,1.0,,940529.0,9405294000.0,Lighting,Floor Lamps,Unspecified,Unspecified,Floor lamp,"CERAMIC (80.00%), PVC (10.00%), FABRIC (5.00%), IRON (5.00%)",train
67639,866,Nc Gardens,2026_SS,002C-AA3140B #04,94cm LILY SPRAY,1.71,94.0,18.0,8.0,41.0,670210.0,,Flowers & Plants,Artificial Flowers,Unspecified,Unspecified,Lily,"POLYESTER (70.00%), PLASTIC (20.00%), WIRE (10.00%)",train
69982,1341,Supersonic Marketing (KOMO),2026_SS,EXAP-KOMO-2025/JL-022,TOWEL,13.95,80.0,,180.0,,630492.0,,Home Textiles,Unspecified,Unspecified,Unspecified,,"COTTON (95.00%), ACRYLIC (PLASTIC) (5.00%)",train
35275,333,Like Ceramics,2026_SS,NX35A-OP,SET OF 4 TEA CUP+SAU BOX MIX L CRAFT BOX+PET COVER+CRAFT SLEEVE,5.68,13.8,13.8,7.5,1500.0,691110.0,6911100090.0,Tableware,Dinnerware,Mugs,Unspecified,Coffee cup + saucer,CERAMIC (100.00%),train
54765,727,Nanyang Arts And Crafts,2026_SS,NY9963801,"7.5"" Icecream box_x000D_ orange",3.6,11.5,11.5,20.0,616.0,,,Decoration,Home Accessories,Figurines,Unspecified,,POLYRESIN (100.00%),train
56158,690,Chuangda Porcelain Manufactory,2026_SS,CD9444-10541 light brown/CD9444-10541 brown,polyresin animal decoration/polyresin animal decoration,2.38,18.0,6.5,18.0,450.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Cat,POLYRESIN (100.00%),train
54773,727,Nanyang Arts And Crafts,2026_SS,NY9963901,"18""APPLE CAT HOUSE white + green + white pad",30.0,45.0,42.0,45.0,5500.0,392640.0,3926400000.0,Garden & Pets,Pet Accessories,Pet Beds,Unspecified,Cat basket,POLYRESIN (100.00%),train
55416,536,Topchoice,2026_SS,3042-1DB,"PORCELAIN VASE IN SIX COLORS, (ROUND SHARP) BIG SIZE",7.3,,,,,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
63751,353,Evergreat International Co,2026_SS,E12074B,"set of 3 polyester rope basket L Dia25xH25 - 1,93 M Dia20XH20 - 1,27 S Dia15XH15 - 1,05/",3.8,25.0,25.0,25.0,990.0,560900.0,5609000000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,POLYESTER (100.00%),train
69260,1286,Joyland,2026_SS,SAM64965,"PAPER ROPE+ PET, STRIPE .4COLOR  ASSORTED,D11.5 H9.5 D8.5",0.37,11.5,,9.5,35.0,482390.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"PAPER (55.00%), PET (45.00%)",train
64991,217,Rajkamal Overseas,2026_SS,2399_3,"DECAL+CLEAR ENAMEL INSIDE, OUTSIDE NATURAL  COASTER 10X10X1 CM",2.95,10.0,10.0,1.0,230.0,,,Tableware,Unspecified,Unspecified,Unspecified,,"MANGO WOOD (85.00%), GLAZE (10.00%), DECAL (5.00%)",train
24731,1358,Rippl lighting,2026_SS,LK017,"Handmade Paper Floor Lamp Bulb Holder: 1 x E14  Dia: 600 mm, H: 1 600mm Mounting: Floor Standing",68.0,60.0,60.0,160.0,8000.0,940529.0,9405294000.0,Lighting,Floor Lamps,Unspecified,Unspecified,Floor lamp,"PAPER (80.00%), METAL (20.00%)",train
54335,791,Weidagao,2026_SS,18353B96,33X28.5X11.5CM POT,7.5,33.0,28.5,11.5,1300.0,691390.0,6913901090.0,Decoration,Home Accessories,Decorative Objects,Decorative Trays,Decorative tray,"CLAY (95.00%), GLAZE (5.00%)",train
55432,536,Topchoice,2026_SS,24039-24A,MAGNESIA DWALF WITH FLOWER HAT MIDDLE SIZE: 66CM,5.8,19.0,15.0,61.0,3000.0,681591.0,6815910000.0,Decoration,Home Accessories,Figurines,Fantasy,Gnome,"MAGNESIUM (70.00%), FIBER (20.00%), WATER (10.00%)",train
51710,855,Gemy Welldone Glass,2026_SS,JCS242044G,Sprayed green color glass vase 20*20*25 CM,5.15,20.0,20.0,25.0,1174.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
69967,1341,Supersonic Marketing (KOMO),2026_SS,EXAP-KOMO-2025/JL-023,BEADED POUCH,3.95,19.0,3.0,16.0,,420299.0,,Home Textiles,Unspecified,Unspecified,Unspecified,,"COTTON (50.00%), BEADS (50.00%)",train
66672,111,Hastkala Exports,2026_SS,4213-green1/4213-green2,bowl small/bowl small,3.2,20.0,20.0,8.0,400.0,441920.0,4419209000.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,MANGO WOOD (100.00%),train
66146,26,"Vidrios San Miguel, S.L.L.",2026_SS,5031DB22 + 5031DB408_2,BOTELLA MIGUELETE 47CM C/T,7.68,15.0,15.0,47.0,2725.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Decorative Bottles,Bottle,GLASS (0.00%),train
36355,832,Free Cloud,2026_SS,D-33085-2_1,Oil painting 120*80*3.5,30.02,120.0,3.5,80.0,4000.0,491191.0,4911910090.0,Decoration,Wall Decoration,Paintings,Unspecified,Painting,"ACRYLIC (PLASTIC) (40.00%), POLYESTER (30.00%), PS (20.00%), ACACIA WOOD (10.00%)",train
56601,995,Golden Rose,2026_SS,PC24553 - BL,METAL WALL CLOCK 55*3*64.5,11.6,55.0,3.0,64.5,,910521.0,9105210000.0,Decoration,Clocks,Wall Clocks,Unspecified,Wall clock,"GLASS (70.00%), METAL (20.00%), CLOCK MOVEMENT (10.00%)",train
62828,1027,Teammann,2026_SS,A2118112 -F62extra_1,"3 ASST., RESIN PINEAPPLE WEARING SUNGLASSES,GREEN/ORANGE/PINK/YELLOW, 13.4*13.4*24.3CM  inner:51*17*21.5cm",6.0,13.4,13.4,24.3,690.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Flowers & Plants,Pineapple,"RESIN (45.00%), LIMEPOWDER (55.00%)",train
25279,217,Rajkamal Overseas,2026_SS,2346,"DECAL+CLEAR ENAMEL INSIDE, OUTSIDE SEMI MATT WHITE PAINT TRAY WITH MDF BASE 40X40X4.5 CM",8.2,40.0,40.0,4.5,1000.0,441920.0,4419209000.0,Tableware,Serveware,Trays,Unspecified,Tray,"MANGO WOOD (40.00%), MDF (40.00%), GLAZE (10.00%), DECAL (5.00%), PAINT (5.00%)",train
65399,214,Decorative Crafts,2026_SS,SB-4239B,SEAGRASS WALLART DIA-100 & H-5 CMS,20.0,100.0,100.0,5.0,1900.0,460219.0,4602199090.0,Decoration,Wall Decoration,Wall Objects,Unspecified,Wall object,SEAGRASS (100.00%),train
54894,792,Dingsheng Gift,2026_SS,24H358 green,Duck 23x17x55cm,7.5,23.0,17.0,55.0,3000.0,681591.0,6815910000.0,Decoration,Home Accessories,Figurines,Animals,Duck,"MAGNESIUM (45.00%), RESIN (30.00%), FIBREGLASS (25.00%)",train
69989,1341,Supersonic Marketing (KOMO),2026_SS,EXAP-KOMO-2025/JL-001-pink/orange_1,ASSORTMENT OF 2 LUNCH BAG,5.25,17.0,17.0,25.0,210.0,420222.0,4202229090.0,Home Textiles,Clothing & Accessories,Bags,Unspecified,Lunch bag,"COTTON (60.00%), ACRYLIC (PLASTIC) (10.00%), POLYETHYLENE (30.00%)",train
58487,340,Rmv,2026_SS,RK250112-N2,Sitting white and blue swiming lady décor +size 17.8x8.5x17cm,4.5,17.8,8.5,17.0,400.0,392640.0,,Unspecified,Unspecified,Unspecified,Unspecified,,POLYRESIN (0.00%),train
39907,612,Glassboy,2026_SS,892300302,GLASS LAMP medium 8.5*8.5*20.5CM,2.85,8.5,8.5,20.5,130.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (100.00%),train
60868,907,Taizhou Shineful Trade,2026_SS,25SF30231L BEIGE,polyester bunny stand 26*6*39CM,1.3,26.0,6.0,39.0,,,,Unspecified,Unspecified,Unspecified,Unspecified,,"POLYESTER (90.00%), WOOD (10.00%)",train
56441,536,Topchoice,2026_SS,3040-1G/3040-1B/3040-1DB,"PORCELAIN VASE IN SIX COLORS, (LONG SHARP) BIG SIZE/PORCELAIN VASE IN SIX COLORS, (LONG SHARP) BIG SIZE/PORCELAIN VASE IN SIX COLORS, (LONG SHARP) BIG SIZE",2.68,,,,,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"WATER (5.00%), GLAZE (5.00%), PORCELAIN (90.00%)",train
51118,797,China Base Jiayuan (Hema home),2026_SS,3016-3050C-orange,Printed Narrow Stripe Water-Resistant Cushion,2.38,50.0,30.0,10.0,,940490.0,,Home Textiles,Unspecified,Unspecified,Unspecified,,POLYESTER (100.00%),train
62759,1027,Teammann,2026_SS,F62-22031,"DOLOMITE PAPAYA PLATE, ORANGE, 19*13*2CM inner: 21*15*13cm",1.95,19.0,13.0,2.0,180.0,691200.0,,Unspecified,Unspecified,Unspecified,Unspecified,,DOLOMITE (100.00%),train
56891,854,Tianyi / Fangliu,2026_SS,FW2022407 - WHITE MEDIUM,WOODEN PLATE35x4CM,3.71,35.0,,4.0,440.0,442019.0,4420190000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trays,Decorative tray,PAULOWNIA WOOD (100.00%),train
70350,694,Hongmei Arts & Crafts Co Ltd,2026_SS,MS234151-5A,"whale 2ast,9.5*7*8.5",1.2,9.5,7.0,8.5,130.0,392640.0,,Unspecified,Unspecified,Unspecified,Unspecified,,POLYRESIN (100.00%),train
56230,655,Xianju Zhongyuan Arts And Craf,2026_SS,ZYT3861  mix colors,fishes on stand,4.98,50.0,10.0,30.0,,442019.0,4420190000.0,Decoration,Home Accessories,Figurines,Animals,Fish,"MDF (95.00%), BAMBOO (5.00%)",train
71361,859,Dalian L Style,2026_SS,5,small,1.73,30.0,30.0,70.0,52.0,670290.0,6702900000.0,Flowers & Plants,Artificial Flowers,Unspecified,Unspecified,Flower,"EVA (80.00%), IRON (20.00%)",train
73877,1341,Supersonic Marketing (KOMO),2026_SS,EXAP-KOMO-2025/JL-026_1_A,BEACH BAG WITH STRIPES ASS2 A,0.0,,,,,,,Home Textiles,Clothing & Accessories,Bags,Unspecified,Beach bag,"COTTON (90.00%), ACRYLIC (TEXTILE BLEND) (10.00%)",train
67586,864,Wbt Manufacturing,2026_SS,WBT5875,XL BIG DOG,14.8,42.0,77.0,61.0,,630790.0,6307909899.0,Decoration,Home Accessories,Other,Doorstoppers,Doorstop,"POLYESTER (60.00%), SAND (40.00%)",train
69403,1027,Teammann,2026_SS,4316110  -F62B,"RESIN PINEAPPLE, YELLOW,  14*14*38CM inner:17.5 *17.5*42cm",6.35,14.0,14.0,38.0,900.0,,,Unspecified,Unspecified,Unspecified,Unspecified,,"LIMEPOWDER (55.00%), RESIN (45.00%)",train
50680,602,Huixiang,2026_SS,D661-40.5,Plastic Lantern Change to Mint Green with Plastic LED Candle                         L: 17.0cm W:17.0cm H:40.5cm,3.36,17.0,17.0,40.5,1350.0,940542.0,,Decoration,Candles & Candle Holders,Hurricane Lights & Lanterns,Unspecified,Lantern,"GLASS (50.00%), METAL (50.00%)",train
60137,58,Caveman Furniture,2026_SS,SW - CFT - TR - 09/ 90.45,Solid Abstract Coffee Table Dia 90x45 cm,75.0,90.0,90.0,45.0,37000.0,940360.0,,Furniture,Tables,Coffee Tables,Unspecified,Coffee table,TEAK WOOD (100.00%),train
71086,1367,Jagdish,2026_SS,JOTH 171364 / 63_A,ASSORTMENT OF 2 plaid 180x130cm recycled cotton A,0.0,180.0,130.0,1.0,1160.0,,,Unspecified,Unspecified,Unspecified,Unspecified,,COTTON (100.00%),train
66666,111,Hastkala Exports,2026_SS,4211-orange2,bowl big,6.7,30.0,30.0,12.0,590.0,441920.0,,Unspecified,Unspecified,Unspecified,Unspecified,, (%),train
49724,657,Rongde Garden Art,2026_SS,C102479S1,"Bowl with narrow rim, rough finish,with wax 14XH11cm",2.38,14.0,14.0,11.0,,340600.0,3406000000.0,Decoration,Candles & Candle Holders,Candles,Unspecified,Outdoor candle,"CEMENT (30.00%), PARAFFIN (70.00%)",train
42425,92,Rugs Creation,2026_SS,RC-RUG-7583-01,OUTDOOR RUG BEIGE NATURAL 120X170 CM,8.67,120.0,170.0,1.0,1850.0,570500.0,5705003090.0,Home Textiles,Rugs,Rugs,Unspecified,Rug,POLYPROPYLENE (100.00%),train
53877,363,Shinedhe Group,2026_SS,CF1230124-S22,68*41*23CM,31.61,68.0,41.0,23.0,4200.0,392640.0,3926400000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trays,Decorative bowl,RESIN (100.00%),train
64123,463,"Linshu Lingyun Arts and Crafts Co., Ltd. ",2026_SS,LYST2401b natural-small,S:   38*39*H7CM,0.1,38.0,39.0,7.0,,460290.0,4602900000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trays,Decorative tray,"PAPER (70.00%), IRON (30.00%)",train
54079,793,Jianwen Craft,2026_SS,99162050/99162060/99162070/99162080,chess pieces small,2.0,8.5,8.5,19.5,1130.0,,,Decoration,Home Accessories,Decorative Objects,Objects,Chess piece, (%),train
34599,793,Jianwen Craft,2026_SS,11247381,elephant decor 31*22*43.5CM(change color to be same as 11612341 color),12.8,31.0,22.0,43.5,,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Elephant,"POLYRESIN (95.00%), MATEL (5.00%)",train
54729,727,Nanyang Arts And Crafts,2026_SS,NY9898900,10”Gorilla Sporting 21.00*12.00*25.50CM,4.75,21.0,12.0,25.5,880.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Gorilla,POLYRESIN (100.00%),train
57730,628,Deco Import,2026_SS,DSD23C080-1 yellow,vase 26.7x9x26.5 cm,5.0,26.7,9.0,26.5,,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,PORCELAIN (100.00%),train
54200,923,Zibo Beacon,2026_SS,BQP1097-8,Glass paperweight-Blue,2.15,8.0,8.0,8.0,625.0,701399.0,,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
56421,536,Topchoice,2026_SS,24054B-2a/1/02/2220 0:00:00/1/01/2220 0:00:00,"PORCELAIN VASE IN WHITE COLOR FINISH, SIZE: 9.2X9.2X10.5CM/PORCELAIN VASE IN WHITE COLOR FINISH, SMALL SIZE:7X7X15CM/PORCELAIN VASE IN WHITE COLOR FINISH BIG SIZE: 7X7X21CM",2.83,9.2,9.2,10.5,760.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Soliflores,Unspecified,Vase soliflore,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
51723,855,Gemy Welldone Glass,2026_SS,JY211121G,Green color glass jar 19*2.5*19.5CM,4.75,19.0,12.5,19.5,1346.0,701349.0,7013499900.0,Tableware,Wine & Bar Accessories,Decanters & Bottles,Unspecified,Carafe,GLASS (100.00%),train
54922,340,Rmv,2026_SS,RK250086-N/RK250087-N,Boy bear lamp+size:26x26x48cm,13.5,26.0,26.0,48.0,1400.0,392640.0,,Lighting,Unspecified,Unspecified,Unspecified,,POLYRESIN (100.00%),train
13735,621,Shanxi Jingshengyuan,2026_SS,CPHPHH04 01,"cup with ORANGE BIRD inside, with ORANGE handle",1.74,11.8,11.8,8.0,120.0,701337.0,7013379900.0,Tableware,Glassware,Drinking Glasses,Unspecified,Drinking glass,GLASS (100.00%),train
46213,965,Xian Metals And Minerals Imp,2026_SS,24JP1117,glass candle holder w/sunflower pattern,2.23,15.0,15.0,15.0,1000.0,701399.0,,Decoration,Candles & Candle Holders,Hurricane Lights & Lanterns,Unspecified,Hurricane light,GLASS (1.00%),train
66516,59,Kate Mas,2026_SS,DC 2446 S white,Artichoke décor item Small white,7.4,15.0,13.0,210.0,1400.0,442011.0,4420119000.0,Flowers & Plants,Artificial Branches,Unspecified,Unspecified,Decorative branch,"COCONUT (80.00%), BRANCH (20.00%)",train
57842,1380,Marg Shree ,2026_SS,MSE-24021412 B,PLATE                                                  SIZE-24.5X1.7CM,2.2,24.5,24.5,1.7,0.65,701349.0,,Tableware,Dinnerware,Plates,Unspecified,Plate,GLASS (100.00%),train
59771,353,Evergreat International Co,2026_SS,EG324804B-02+11 S,22x19x25cm,1.82,22.0,19.0,25.0,430.0,560900.0,5609000000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"POLYESTER (70.00%), COTTON (30.00%)",train
58727,1640,Decor Zone,2026_SS,DZ2420132-R1-WHT_1_20250321_103519,METAL TABLE SIZE OF ITEM:L:D60X45CM  S:D40X40CM,23.6,60.0,60.0,45.0,6600.0,940320.0,9403208000.0,Furniture,Tables,Side Tables,Unspecified,Side table,METAL (100.00%),train
46362,1338,Artisan House,2026_SS,AHJP-015,Placemat (per piece) Dia 30 cm  please change size to 36 cm,1.9,36.0,36.0,0.5,540.0,460219.0,4602199090.0,Home Textiles,Table & Kitchen Linen,Placemats,Unspecified,Placemat,JUTE (100.00%),train
66645,111,Hastkala Exports,2026_SS,4226-green2,COASTERS SET OF 4,1.8,10.0,10.0,5.0,220.0,441920.0,,Tableware,Wine & Bar Accessories,Coasters,Unspecified,Coaster,MANGO WOOD (100.00%),train
56884,854,Tianyi / Fangliu,2026_SS,FW20248435,WOODEN PLATE   29X7CM,5.29,29.0,,7.0,560.0,442019.0,4420190000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trays,Decorative tray,PAULOWNIA WOOD (100.00%),train
68634,1116,Castanheira,2026_SS,ND144/85,Bottle 85 Pink,55.45,35.0,35.0,85.0,,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Floor Vases,Unspecified,Floor vase,CERAMIC (100.00%),train
55963,242,Chandra,2026_SS,CG1970 Golden Luster,43X18,10.0,18.0,18.0,43.0,2.5,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
55309,536,Topchoice,2026_SS,20201A-1,PORCELAIN VASE THE SURFACE IS UNEVEN IN BROWN COLOR BIG SIZE:16.5X16.5X29CM,5.85,16.5,16.5,29.0,1250.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
57631,655,Xianju Zhongyuan Arts And Craf,2026_SS,JA4694 color 2/JA4694 color 2_1_20250401_144334,SEAHORSE 9.5*4.5*16.5/SEAHORSE 9.5*4.5*16.5,2.4,9.5,4.5,16.5,0.0,442019.0,4420190000.0,Decoration,Home Accessories,Figurines,Animals,Seahorse,"MDF (98.00%), ROPE (2.00%)",train
58707,184,Wazir,2026_SS,A00929- 47C,GLASS CYLINDER VOTIVE,4.02,10.0,10.0,18.0,580.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
66359,55,Mode,2026_SS,S/3 natural Small,FULL NATURAL BANANA  S: D34 x H52,6.2,34.0,34.0,52.0,1500.0,460219.0,4602199090.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,BANANA LEAF (100.00%),train
63263,1574,Anoru,2026_SS,189-2,Orange and red collection PITCHER 17*17*21 CM Jar Same size as 52141,6.13,17.0,17.0,21.0,835.0,691200.0,6912002111.0,Tableware,Wine & Bar Accessories,Decanters & Bottles,Unspecified,Pitcher,CERAMIC (100.00%),train
68624,1116,Castanheira,2026_SS,0050/90,Vase 90 GREEN/WHITE,65.75,28.0,28.0,90.0,,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Floor Vases,Unspecified,Floor vase,CERAMIC (100.00%),train
